"Group Summary Report"
"Cohort 4Yr Graduation Rates (Reported for Prior School Year)"

"Organization Code",Group,"Accountability Year","Graduating Class of","Total Students","Total Graduates","Graduation Rate","# Total Adult Diploma","% Adult Diploma","# Total Advanced Diploma","% Advanced Diploma","# Total Alternative Diploma","% Alternative Diploma","# Total College and Career Ready Diploma","% College and Career Ready Diploma","# Total Standard Diploma","% Standard Diploma","# Total Adjusted Diploma","% Adjusted Diploma","# Certificates of Attendance","% Certificates of Attendance","# HSE","% HSE"
07,Humboldt,2022-2023,2021-2022,212,200,94.3,27,12.7,33,15.5,-,-,40,18.8,126,59.4,-,-,*,*,-,-
07,Humboldt,2023-2024,2022-2023,207,194,93.7,23,11.1,37,17.8,-,-,21,10.1,135,65.2,-,-,*,*,-,-
07,Humboldt,2024-2025,2023-2024,284,263,92.6,-,-,46,16.1,-,-,21,7.3,196,69.0,-,-,*,*,-,-
07,Humboldt,2025-2026,2024-2025,238,216,90.7,-,-,41,17.2,-,-,23,9.6,151,63.4,-,-,*,*,-,-
07501,"Albert M Lowry High School",2014-2015,2013-2014,225,185,82.2,-,-,64,28.4,*,*,*,*,121,53.7,14,6.2,-,-,-,-
07501,"Albert M Lowry High School",2015-2016,2014-2015,215,192,89.3,-,-,72,33.4,*,*,*,*,120,55.8,-,-,*,*,-,-
07501,"Albert M Lowry High School",2016-2017,2015-2016,238,189,79.4,10,<5,66,27.7,*,*,*,*,113,47.4,12,5.0,*,*,-,-
07501,"Albert M Lowry High School",2017-2018,2016-2017,225,204,90.6,10,<5,77,34.2,*,*,*,*,117,52.0,-,-,*,*,-,-
07501,"Albert M Lowry High School",2018-2019,2017-2018,226,214,94.6,13,5.7,38,16.8,-,-,-,-,163,72.1,-,-,*,*,-,-
07501,"Albert M Lowry High School",2019-2020,2018-2019,231,211,91.3,16,6.9,62,26.8,-,-,-,-,133,57.5,-,-,*,*,-,-
07501,"Albert M Lowry High School",2020-2021,2019-2020,243,234,>95,26,10.6,61,25.1,-,-,-,-,147,60.4,-,-,*,*,-,-
07501,"Albert M Lowry High School",2021-2022,2020-2021,192,187,>95,23,11.9,50,26.0,-,-,-,-,111,57.8,-,-,*,*,-,-
07501,"Albert M Lowry High School",2022-2023,2021-2022,200,195,>95,21,10.5,33,16.5,-,-,36,18.0,125,62.5,-,-,*,*,-,-
07501,"Albert M Lowry High School",2023-2024,2022-2023,198,192,>95,18,9.0,37,18.6,-,-,20,10.1,134,67.6,-,-,*,*,-,-
07501,"Albert M Lowry High School",2024-2025,2023-2024,268,255,>95,-,-,46,17.1,-,-,21,7.8,188,70.1,-,-,*,*,-,-
07501,"Albert M Lowry High School",2025-2026,2024-2025,224,213,95.0,-,-,41,18.3,-,-,23,10.2,148,66.0,-,-,*,*,-,-
07601,"Mc Dermitt High School",2014-2015,2013-2014,12,-,-,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
07601,"Mc Dermitt High School",2015-2016,2014-2015,11,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
07601,"Mc Dermitt High School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
07601,"Mc Dermitt High School",2017-2018,2016-2017,10,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
07601,"Mc Dermitt High School",2018-2019,2017-2018,16,16,>95,-,-,-,-,-,-,-,-,15,93.7,-,-,*,*,-,-
07601,"Mc Dermitt High School",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07601,"McDermitt High School",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07601,"McDermitt High School",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07601,"McDermitt High School",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07601,"McDermitt High School",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07601,"McDermitt High School",2024-2025,2023-2024,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
07601,"McDermitt High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07903,"Humboldt Adult Education Program",2014-2015,2013-2014,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-
07903,"Humboldt Adult Education Program",2015-2016,2014-2015,15,-,-,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
07903,"Humboldt Adult Education Program",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
07903,"Humboldt Adult Education Program",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
07903,"Humboldt Adult Program",2018-2019,2017-2018,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
07903,"Humboldt Adult Program",2019-2020,2018-2019,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
07903,"Humboldt Adult Education Program",2020-2021,2019-2020,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
07903,"Humboldt Adult Education Program",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07903,"Humboldt Adult Education Program",2022-2023,2021-2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07903,"Humboldt Adult Education Program",2023-2024,2022-2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07903,"Humboldt County Adult Education Program",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
07903,"Humboldt County Adult Education Program",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
08,Lander,2014-2015,2013-2014,108,77,71.2,-,-,-,-,*,*,*,*,77,71.2,-,-,*,*,-,-
08,Lander,2015-2016,2014-2015,97,73,75.2,-,-,-,-,*,*,*,*,73,75.2,-,-,*,*,-,-
08,Lander,2016-2017,2015-2016,76,61,80.2,-,-,-,-,*,*,*,*,56,73.6,-,-,*,*,-,-
08,Lander,2017-2018,2016-2017,65,60,92.3,-,-,-,-,*,*,*,*,55,84.6,-,-,*,*,-,-
08,Lander,2018-2019,2017-2018,76,66,86.8,-,-,-,-,-,-,-,-,59,77.6,-,-,*,*,-,-
08,Lander,2019-2020,2018-2019,74,58,78.3,-,-,-,-,-,-,16,21.6,41,55.4,-,-,*,*,-,-
08,Lander,2020-2021,2019-2020,61,50,81.9,-,-,-,-,-,-,-,-,44,72.1,-,-,*,*,-,-
08,Lander,2021-2022,2020-2021,66,44,66.6,-,-,-,-,-,-,14,21.2,25,37.8,-,-,*,*,-,-
08,Lander,2022-2023,2021-2022,76,65,85.5,-,-,-,-,-,-,-,-,53,69.7,-,-,*,*,-,-
08,Lander,2023-2024,2022-2023,66,60,90.9,-,-,-,-,-,-,-,-,57,86.3,-,-,*,*,-,-
08,Lander,2024-2025,2023-2024,65,59,90.7,-,-,13,20.0,-,-,-,-,46,70.7,-,-,*,*,-,-
08,Lander,2025-2026,2024-2025,70,69,>95,-,-,15,21.4,-,-,-,-,53,75.7,-,-,*,*,-,-
08601,"Battle Mountain High School",2014-2015,2013-2014,103,76,73.7,-,-,-,-,*,*,*,*,76,73.7,-,-,-,-,-,-
08601,"Battle Mountain High School",2015-2016,2014-2015,94,72,76.5,-,-,-,-,*,*,*,*,72,76.5,-,-,*,*,-,-
08601,"Battle Mountain High School",2016-2017,2015-2016,72,60,83.3,-,-,-,-,*,*,*,*,55,76.3,-,-,*,*,-,-
08601,"Battle Mountain High School",2017-2018,2016-2017,61,59,>95,-,-,-,-,*,*,*,*,54,88.5,-,-,*,*,-,-
08601,"Battle Mountain High School",2018-2019,2017-2018,74,66,89.1,-,-,-,-,-,-,-,-,59,79.7,-,-,*,*,-,-
08601,"Battle Mountain High School",2019-2020,2018-2019,68,58,85.2,-,-,-,-,-,-,16,23.5,41,60.2,-,-,*,*,-,-
08601,"Battle Mountain High School",2020-2021,2019-2020,59,50,84.7,-,-,-,-,-,-,-,-,44,74.5,-,-,*,*,-,-
08601,"Battle Mountain High School",2021-2022,2020-2021,61,44,72.1,-,-,-,-,-,-,14,22.9,25,40.9,-,-,*,*,-,-
08601,"Battle Mountain High School",2022-2023,2021-2022,76,65,85.5,-,-,-,-,-,-,-,-,53,69.7,-,-,*,*,-,-
08601,"Battle Mountain High School",2023-2024,2022-2023,65,60,92.3,-,-,-,-,-,-,-,-,57,87.6,-,-,*,*,-,-
08601,"Battle Mountain High School",2024-2025,2023-2024,65,59,90.7,-,-,13,20.0,-,-,-,-,46,70.7,-,-,*,*,-,-
08601,"Battle Mountain High School",2025-2026,2024-2025,70,69,>95,-,-,15,21.4,-,-,-,-,53,75.7,-,-,*,*,-,-
09,Lincoln,2014-2015,2013-2014,52,42,80.7,-,-,28,53.8,*,*,*,*,14,26.9,-,-,*,*,-,-
09,Lincoln,2015-2016,2014-2015,62,45,72.5,-,-,24,38.7,*,*,*,*,18,29.0,-,-,*,*,-,-
09,Lincoln,2016-2017,2015-2016,68,56,82.3,-,-,36,52.9,*,*,*,*,20,29.4,-,-,*,*,-,-
09,Lincoln,2017-2018,2016-2017,79,68,86.0,-,-,35,44.3,*,*,*,*,31,39.2,-,-,*,*,-,-
09,Lincoln,2018-2019,2017-2018,85,76,89.4,-,-,42,49.4,-,-,-,-,34,40.0,-,-,*,*,-,-
09,Lincoln,2019-2020,2018-2019,74,65,87.8,-,-,34,45.9,-,-,-,-,30,40.5,-,-,*,*,-,-
09,Lincoln,2020-2021,2019-2020,67,63,94.0,-,-,26,38.8,-,-,-,-,28,41.7,-,-,*,*,-,-
09,Lincoln,2021-2022,2020-2021,56,54,>95,-,-,37,66.0,-,-,-,-,15,26.7,-,-,*,*,-,-
09,Lincoln,2022-2023,2021-2022,67,64,>95,-,-,38,56.7,-,-,-,-,26,38.8,-,-,*,*,-,-
09,Lincoln,2023-2024,2022-2023,63,61,>95,-,-,32,50.7,-,-,-,-,29,46.0,-,-,*,*,-,-
09,Lincoln,2024-2025,2023-2024,67,65,>95,-,-,33,49.2,-,-,-,-,32,47.7,-,-,*,*,-,-
09,Lincoln,2025-2026,2024-2025,54,50,92.5,-,-,29,53.7,-,-,-,-,21,38.8,-,-,*,*,-,-
09501,"Lincoln County High School",2014-2015,2013-2014,38,30,78.9,-,-,18,47.3,*,*,*,*,12,31.5,-,-,-,-,-,-
09501,"Lincoln County High School",2015-2016,2014-2015,35,29,82.8,-,-,18,51.4,*,*,*,*,11,31.4,-,-,*,*,-,-
09501,"Lincoln County High School",2016-2017,2015-2016,47,38,80.8,-,-,26,55.3,*,*,*,*,12,25.5,-,-,*,*,-,-
09501,"Lincoln County High School",2017-2018,2016-2017,35,31,88.5,-,-,15,42.8,*,*,*,*,16,45.7,-,-,*,*,-,-
09501,"Lincoln County High School",2018-2019,2017-2018,48,46,>95,-,-,26,54.1,-,-,-,-,20,41.6,-,-,*,*,-,-
09501,"Lincoln County High School",2019-2020,2018-2019,36,33,91.6,-,-,20,55.5,-,-,-,-,13,36.1,-,-,*,*,-,-
09501,"Lincoln County High School",2020-2021,2019-2020,37,35,94.5,-,-,15,40.5,-,-,-,-,13,35.1,-,-,*,*,-,-
09501,"Lincoln County High School",2021-2022,2020-2021,29,28,>95,-,-,22,75.8,-,-,-,-,-,-,-,-,*,*,-,-
09501,"Lincoln County High School",2022-2023,2021-2022,31,30,>95,-,-,23,74.1,-,-,-,-,-,-,-,-,*,*,-,-
09501,"Lincoln County High School",2023-2024,2022-2023,38,36,94.7,-,-,19,50.0,-,-,-,-,17,44.7,-,-,*,*,-,-
09501,"Lincoln County High School",2024-2025,2023-2024,43,41,>95,-,-,23,53.4,-,-,-,-,18,41.8,-,-,*,*,-,-
09501,"Lincoln County High School",2025-2026,2024-2025,30,30,>95,-,-,18,60.0,-,-,-,-,12,40.0,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2014-2015,2013-2014,14,12,85.7,-,-,10,71.4,*,*,*,*,-,-,-,-,-,-,-,-
09601,"Pahranagat Valley High School",2015-2016,2014-2015,16,13,81.2,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2016-2017,2015-2016,20,18,90.0,-,-,10,50.0,*,*,*,*,-,-,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2017-2018,2016-2017,35,35,>95,-,-,20,57.1,*,*,*,*,15,42.8,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2018-2019,2017-2018,31,30,>95,-,-,16,51.6,-,-,-,-,14,45.1,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2019-2020,2018-2019,31,31,>95,-,-,14,45.1,-,-,-,-,17,54.8,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2020-2021,2019-2020,27,26,>95,-,-,11,40.7,-,-,-,-,15,55.5,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2021-2022,2020-2021,26,26,>95,-,-,15,57.6,-,-,-,-,10,38.4,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2022-2023,2021-2022,36,34,94.4,-,-,15,41.6,-,-,-,-,19,52.7,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2023-2024,2022-2023,25,25,>95,-,-,13,52.0,-,-,-,-,12,48.0,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2024-2025,2023-2024,24,24,>95,-,-,10,41.6,-,-,-,-,14,58.3,-,-,*,*,-,-
09601,"Pahranagat Valley High School",2025-2026,2024-2025,20,20,>95,-,-,11,55.0,-,-,-,-,-,-,-,-,*,*,-,-
09602,"C O Bastian Caliente Youth Center",2014-2015,2013-2014,71,37,52.1,26,36.6,-,-,*,*,*,*,11,15.4,-,-,-,-,27,38.0
09602,"C O Bastian Caliente Youth Center",2015-2016,2014-2015,41,21,51.2,15,36.5,-,-,*,*,*,*,-,-,-,-,*,*,-,-
09602,"C O Bastian Caliente Youth Center",2016-2017,2015-2016,92,21,22.8,16,17.3,-,-,*,*,*,*,-,-,-,-,*,*,29,31.5
09602,"C O Bastian Caliente Youth Center",2017-2018,2016-2017,157,38,24.2,34,21.6,-,-,*,*,*,*,-,-,-,-,*,*,20,12.7
09602,"C O Bastian Caliente Youth Center",2018-2019,2017-2018,138,38,27.5,23,16.6,-,-,-,-,-,-,15,10.8,-,-,*,*,17,12.3
09602,"C O Bastian Caliente Youth Center",2019-2020,2018-2019,119,33,27.7,24,20.1,-,-,-,-,-,-,-,-,-,-,*,*,-,-
09602,"C O Bastian High School",2020-2021,2019-2020,115,30,26.0,20,17.3,-,-,-,-,-,-,10,8.6,-,-,*,*,11,9.5
09602,"C O Bastian High School",2021-2022,2020-2021,83,10,12.0,-,-,-,-,-,-,-,-,-,-,-,-,*,*,11,13.2
09602,"C O Bastian High School",2022-2023,2021-2022,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
09602,"C O Bastian High School",2023-2024,2022-2023,76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
09602,"C O Bastian High School",2024-2025,2023-2024,58,-,-,11,18.9,-,-,-,-,-,-,-,-,-,-,*,*,-,-
09602,"C O Bastian High School",2025-2026,2024-2025,23,-,-,10,43.4,-,-,-,-,-,-,-,-,-,-,*,*,-,-
09603,"Lincoln County Adult High School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
09603,"Lincoln County Adult High School",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
09603,"Lincoln Adult ",2018-2019,2017-2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
09603,"Lincoln Adult ",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
09603,"Lincoln County Adult High School",2020-2021,2019-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
09603,"Lincoln County Adult High School",2021-2022,2020-2021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
09603,"Lincoln County Adult High School",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
10,Lyon,2014-2015,2013-2014,607,477,78.5,-,-,157,25.8,*,*,*,*,316,52.0,28,4.6,*,*,19,3.1
10,Lyon,2015-2016,2014-2015,573,428,74.6,-,-,152,26.5,*,*,*,*,276,48.1,30,5.2,*,*,19,3.3
10,Lyon,2016-2017,2015-2016,540,439,81.2,-,-,157,29.0,*,*,*,*,282,52.2,26,4.8,*,*,-,-
10,Lyon,2017-2018,2016-2017,591,494,83.5,-,-,164,27.7,*,*,*,*,330,55.8,13,<3,*,*,10,<3
10,Lyon,2018-2019,2017-2018,571,484,84.7,17,<3,168,29.4,-,-,-,-,299,52.3,17,<3,*,*,-,-
10,Lyon,2019-2020,2018-2019,591,511,86.4,26,4.3,125,21.1,-,-,52,8.7,308,52.1,19,3.2,*,*,-,-
10,Lyon,2020-2021,2019-2020,641,555,86.5,24,3.7,104,16.2,-,-,80,12.4,347,54.1,12,<3,*,*,-,-
10,Lyon,2021-2022,2020-2021,624,549,87.9,37,5.9,125,20.0,-,-,52,8.3,330,52.8,11,<3,*,*,-,-
10,Lyon,2022-2023,2021-2022,622,526,84.5,28,4.5,156,25.0,-,-,18,<3,347,55.7,14,<3,*,*,-,-
10,Lyon,2023-2024,2022-2023,655,566,86.4,12,<3,138,21.0,-,-,44,6.7,379,57.8,17,<3,*,*,-,-
10,Lyon,2024-2025,2023-2024,682,598,87.6,14,<3,143,20.9,-,-,35,5.1,417,61.1,-,-,*,*,-,-
10,Lyon,2025-2026,2024-2025,764,655,85.7,11,<3,138,18.0,-,-,67,8.7,449,58.7,-,-,*,*,-,-
104101,"Nevada State High School Meadowood",2019-2020,2018-2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
104101,"Nevada State High School Meadowwood",2020-2021,2019-2020,23,23,>95,-,-,-,-,-,-,15,65.2,-,-,-,-,*,*,-,-
104101,"Nevada State High School Meadowwood",2021-2022,2020-2021,32,32,>95,-,-,-,-,-,-,25,78.1,-,-,-,-,*,*,-,-
104101,"Nevada State High School II Meadowwood",2022-2023,2021-2022,34,34,>95,-,-,-,-,-,-,30,88.2,-,-,-,-,*,*,-,-
104101,"Nevada State High School II Meadowwood",2023-2024,2022-2023,15,14,93.3,-,-,-,-,-,-,10,66.6,-,-,-,-,*,*,-,-
104101,"Nevada State High School II Meadowwood",2024-2025,2023-2024,21,20,>95,-,-,-,-,-,-,17,80.9,-,-,-,-,*,*,-,-
104101,"Nevada State High School II Meadowwood",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
10601,"Fernley High School",2014-2015,2013-2014,209,177,84.6,-,-,43,20.5,*,*,*,*,134,64.1,-,-,-,-,-,-
10601,"Fernley High School",2015-2016,2014-2015,212,171,80.6,-,-,53,25.0,*,*,*,*,118,55.6,16,7.5,*,*,-,-
10601,"Fernley High School",2016-2017,2015-2016,206,178,86.4,-,-,53,25.7,*,*,*,*,125,60.6,14,6.7,*,*,-,-
10601,"Fernley High School",2017-2018,2016-2017,227,203,89.4,-,-,75,33.0,*,*,*,*,128,56.3,-,-,*,*,-,-
10601,"Fernley High School",2018-2019,2017-2018,235,208,88.5,-,-,60,25.5,-,-,-,-,148,62.9,-,-,*,*,-,-
10601,"Fernley High School",2019-2020,2018-2019,223,201,90.1,-,-,37,16.5,-,-,37,16.5,127,56.9,-,-,*,*,-,-
10601,"Fernley High School",2020-2021,2019-2020,268,231,86.1,-,-,20,7.4,-,-,58,21.6,152,56.7,-,-,*,*,-,-
10601,"Fernley High School",2021-2022,2020-2021,247,209,84.6,-,-,43,17.4,-,-,30,12.1,133,53.8,-,-,*,*,-,-
10601,"Fernley High School",2022-2023,2021-2022,262,221,84.3,-,-,76,29.0,-,-,-,-,144,54.9,10,<5,*,*,-,-
10601,"Fernley High School",2023-2024,2022-2023,282,248,87.9,-,-,46,16.3,-,-,29,10.2,168,59.5,-,-,*,*,-,-
10601,"Fernley High School",2024-2025,2023-2024,321,279,86.9,-,-,55,17.1,-,-,29,9.0,195,60.7,-,-,*,*,-,-
10601,"Fernley High School",2025-2026,2024-2025,326,284,87.1,-,-,41,12.5,-,-,43,13.1,199,61.0,-,-,*,*,-,-
10602,"Smith Valley Schools",2014-2015,2013-2014,16,14,87.5,-,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-
10602,"Smith Valley School",2015-2016,2014-2015,18,18,>95,-,-,11,61.1,*,*,*,*,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2016-2017,2015-2016,15,15,>95,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2017-2018,2016-2017,18,16,88.8,-,-,-,-,*,*,*,*,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2018-2019,2017-2018,20,20,>95,-,-,10,50.0,-,-,-,-,10,50.0,-,-,*,*,-,-
10602,"Smith Valley Schools",2019-2020,2018-2019,17,17,>95,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2020-2021,2019-2020,21,18,85.7,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2021-2022,2020-2021,25,25,>95,-,-,-,-,-,-,-,-,15,60.0,-,-,*,*,-,-
10602,"Smith Valley Schools",2022-2023,2021-2022,15,15,>95,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2023-2024,2022-2023,16,16,>95,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,-
10602,"Smith Valley Schools",2024-2025,2023-2024,20,20,>95,-,-,-,-,-,-,-,-,13,65.0,-,-,*,*,-,-
10602,"Smith Valley Schools",2025-2026,2024-2025,20,20,>95,-,-,-,-,-,-,-,-,12,60.0,-,-,*,*,-,-
10603,"Yerington High School",2014-2015,2013-2014,84,73,86.9,-,-,31,36.9,*,*,*,*,42,50.0,-,-,-,-,-,-
10603,"Yerington High School",2015-2016,2014-2015,76,61,80.2,-,-,25,32.8,*,*,*,*,36,47.3,-,-,*,*,-,-
10603,"Yerington High School",2016-2017,2015-2016,89,78,87.6,-,-,38,42.6,*,*,*,*,40,44.9,-,-,*,*,-,-
10603,"Yerington High School",2017-2018,2016-2017,87,78,89.6,-,-,28,32.1,*,*,*,*,50,57.4,-,-,*,*,-,-
10603,"Yerington High School",2018-2019,2017-2018,90,74,82.2,-,-,38,42.2,-,-,-,-,36,40.0,-,-,*,*,-,-
10603,"Yerington High School",2019-2020,2018-2019,79,69,87.3,-,-,20,25.3,-,-,-,-,42,53.1,-,-,*,*,-,-
10603,"Yerington High School",2020-2021,2019-2020,102,87,85.2,-,-,29,28.4,-,-,-,-,51,50.0,-,-,*,*,-,-
10603,"Yerington High School",2021-2022,2020-2021,91,82,90.1,-,-,16,17.5,-,-,11,12.0,55,60.4,-,-,*,*,-,-
10603,"Yerington High School",2022-2023,2021-2022,96,83,86.4,-,-,22,22.9,-,-,-,-,54,56.2,-,-,*,*,-,-
10603,"Yerington High School",2023-2024,2022-2023,94,81,86.1,-,-,14,14.8,-,-,12,12.7,55,58.5,-,-,*,*,-,-
10603,"Yerington High School",2024-2025,2023-2024,93,88,94.6,-,-,15,16.1,-,-,-,-,67,72.0,-,-,*,*,-,-
10603,"Yerington High School",2025-2026,2024-2025,95,86,90.5,-,-,25,26.3,-,-,-,-,56,58.9,-,-,*,*,-,-
10604,"Dayton High School",2014-2015,2013-2014,179,149,83.2,-,-,47,26.2,*,*,*,*,99,55.3,13,7.2,-,-,-,-
10604,"Dayton High School",2015-2016,2014-2015,160,125,78.1,-,-,44,27.5,*,*,*,*,81,50.6,10,6.2,*,*,-,-
10604,"Dayton High School",2016-2017,2015-2016,156,123,78.8,-,-,41,26.2,*,*,*,*,82,52.5,-,-,*,*,-,-
10604,"Dayton High School",2017-2018,2016-2017,168,143,85.1,-,-,37,22.0,*,*,*,*,106,63.0,-,-,*,*,-,-
10604,"Dayton High School",2018-2019,2017-2018,159,132,83.0,-,-,47,29.5,-,-,-,-,85,53.4,-,-,*,*,-,-
10604,"Dayton High School",2019-2020,2018-2019,168,140,83.3,-,-,43,25.5,-,-,-,-,96,57.1,-,-,*,*,-,-
10604,"Dayton High School",2020-2021,2019-2020,154,133,86.3,-,-,32,20.7,-,-,-,-,101,65.5,-,-,*,*,-,-
10604,"Dayton High School",2021-2022,2020-2021,148,133,89.8,-,-,49,33.1,-,-,-,-,82,55.4,-,-,*,*,-,-
10604,"Dayton High School",2022-2023,2021-2022,163,140,85.8,-,-,35,21.4,-,-,-,-,96,58.8,-,-,*,*,-,-
10604,"Dayton High School",2023-2024,2022-2023,161,148,91.9,-,-,54,33.5,-,-,-,-,94,58.3,-,-,*,*,-,-
10604,"Dayton High School",2024-2025,2023-2024,163,151,92.6,-,-,44,26.9,-,-,-,-,107,65.6,-,-,*,*,-,-
10604,"Dayton High School",2025-2026,2024-2025,205,188,91.7,-,-,59,28.7,-,-,-,-,129,62.9,-,-,*,*,-,-
10605,"Silver Stage High School",2014-2015,2013-2014,79,64,81.0,-,-,29,36.7,*,*,*,*,34,43.0,-,-,-,-,-,-
10605,"Silver Stage High School",2015-2016,2014-2015,74,53,71.6,-,-,19,25.6,*,*,*,*,34,45.9,-,-,*,*,-,-
10605,"Silver Stage High School",2016-2017,2015-2016,56,45,80.3,-,-,16,28.5,*,*,*,*,29,51.7,-,-,*,*,-,-
10605,"Silver Stage High School",2017-2018,2016-2017,64,54,84.3,-,-,16,25.0,*,*,*,*,38,59.3,-,-,*,*,-,-
10605,"Silver Stage High School",2018-2019,2017-2018,36,33,91.6,-,-,13,36.1,-,-,-,-,20,55.5,-,-,*,*,-,-
10605,"Silver Stage High School",2019-2020,2018-2019,69,58,84.0,-,-,24,34.7,-,-,-,-,34,49.2,-,-,*,*,-,-
10605,"Silver Stage High School",2020-2021,2019-2020,66,63,>95,-,-,21,31.8,-,-,-,-,34,51.5,-,-,*,*,-,-
10605,"Silver Stage High School",2021-2022,2020-2021,74,67,90.5,-,-,11,14.8,-,-,-,-,45,60.8,-,-,*,*,-,-
10605,"Silver Stage High School",2022-2023,2021-2022,73,67,91.7,-,-,21,28.7,-,-,-,-,44,60.2,-,-,*,*,-,-
10605,"Silver Stage High School",2023-2024,2022-2023,87,73,83.9,-,-,19,21.8,-,-,-,-,54,62.0,-,-,*,*,-,-
10605,"Silver Stage High School",2024-2025,2023-2024,67,60,89.5,-,-,22,32.8,-,-,-,-,35,52.2,-,-,*,*,-,-
10605,"Silver Stage High School",2025-2026,2024-2025,82,77,93.9,-,-,-,-,-,-,15,18.2,53,64.6,-,-,*,*,-,-
107101,"Explore Academy",2024-2025,2023-2024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
107101,"Explore Academy",2025-2026,2024-2025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,-,-,-
10902,"Eagle Ridge High School",2014-2015,2013-2014,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-
10902,"Eagle Ridge High School",2015-2016,2014-2015,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
10902,"Eagle Ridge High School",2016-2017,2015-2016,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
10902,"Eagle Ridge High School",2017-2018,2016-2017,-,-,-,-,-,-,-,*,-,*,-,-,-,-,-,*,-,-,-
